date,temp_high,temp_low,temp_mean,wind_speed,humidity_high,humidity_low,humidity_mean,is_rain
2014-04-18,14,1,7,2014-04-18,100,36,63,False
2014-04-19,13,1,6,2014-04-19,93,51,71,False
2014-04-20,14,4,9,2014-04-20,93,67,78,False
2014-04-21,19,9,13,2014-04-21,94,49,75,False
2014-04-22,14,9,11,2014-04-22,94,76,85,True
2014-04-23,15,9,11,2014-04-23,94,63,80,True
2014-04-24,15,4,10,2014-04-24,100,59,80,True
2014-04-25,12,6,9,2014-04-25,100,77,90,True
2014-04-26,16,8,11,2014-04-26,100,45,71,True
2014-04-27,17,7,11,2014-04-27,88,55,74,False
2014-04-28,18,10,13,2014-04-28,94,49,74,False
2014-04-29,17,6,12,2014-04-29,100,56,79,True
2014-04-30,18,9,13,2014-04-30,100,59,79,False
2014-05-01,13,7,9,2014-05-01,100,77,88,True
2014-05-02,12,4,8,2014-05-02,87,50,67,False
2014-05-03,14,0,8,2014-05-03,93,47,66,False
2014-05-04,15,10,12,2014-05-04,88,63,75,True
2014-05-05,16,7,12,2014-05-05,94,52,67,True
2014-05-06,17,9,12,2014-05-06,100,49,76,True
2014-05-07,14,8,11,2014-05-07,94,63,78,True
2014-05-08,14,9,11,2014-05-08,100,77,85,True
2014-05-09,15,8,11,2014-05-09,94,55,77,True
2014-05-10,14,9,11,2014-05-10,94,63,84,True
2014-05-11,13,9,10,2014-05-11,100,67,84,True
2014-05-12,13,8,9,2014-05-12,100,67,87,True
2014-05-13,14,5,9,2014-05-13,100,67,85,True
2014-05-14,16,4,11,2014-05-14,100,48,73,False
2014-05-15,18,9,14,2014-05-15,94,59,74,False
2014-05-16,21,7,14,2014-05-16,94,56,73,False
2014-05-17,21,10,15,2014-05-17,88,43,65,False
2014-05-18,23,11,16,2014-05-18,94,44,65,False
2014-05-19,24,10,17,2014-05-19,94,44,64,True
2014-05-20,20,13,16,2014-05-20,94,60,77,True
2014-05-21,20,9,14,2014-05-21,100,37,69,False
2014-05-22,14,10,11,2014-05-22,94,63,79,True
2014-05-23,16,9,11,2014-05-23,94,63,83,True
2014-05-24,15,9,11,2014-05-24,94,77,87,True
2014-05-25,14,9,11,2014-05-25,94,77,86,True
2014-05-26,18,8,13,2014-05-26,93,49,71,False
2014-05-27,17,11,13,2014-05-27,88,55,73,True
2014-05-28,13,10,11,2014-05-28,100,72,88,True
2014-05-29,13,10,11,2014-05-29,94,77,86,True
2014-05-30,15,9,12,2014-05-30,88,63,74,False
2014-05-31,17,10,13,2014-05-31,94,55,72,False
2014-06-01,21,6,14,2014-06-01,100,43,72,True
2014-06-02,18,12,14,2014-06-02,100,73,87,True
2014-06-03,16,12,13,2014-06-03,100,63,82,True
2014-06-04,14,10,11,2014-06-04,94,72,85,True
2014-06-05,15,7,11,2014-06-05,94,59,78,True
2014-06-06,20,4,14,2014-06-06,100,49,67,False
2014-06-07,18,11,15,2014-06-07,94,63,79,True
2014-06-08,21,11,15,2014-06-08,94,53,73,True
2014-06-09,21,12,16,2014-06-09,94,57,80,True
2014-06-10,20,12,14,2014-06-10,100,49,77,True
2014-06-11,20,12,15,2014-06-11,88,56,74,False
2014-06-12,21,9,16,2014-06-12,100,46,70,False
2014-06-13,22,10,16,2014-06-13,94,53,74,True
2014-06-14,22,12,16,2014-06-14,100,57,83,True
2014-06-15,18,14,15,2014-06-15,100,78,90,True
2014-06-16,20,12,15,2014-06-16,88,46,64,False
2014-06-17,21,9,15,2014-06-17,88,60,73,False
2014-06-18,23,14,18,2014-06-18,88,61,76,False
2014-06-19,21,14,17,2014-06-19,94,50,74,False
2014-06-20,21,11,15,2014-06-20,100,43,75,False
2014-06-21,21,11,15,2014-06-21,94,52,72,False
2014-06-22,22,10,16,2014-06-22,100,47,73,False
2014-06-23,23,11,17,2014-06-23,94,47,74,False
2014-06-24,19,13,15,2014-06-24,94,64,83,True
2014-06-25,20,10,15,2014-06-25,100,49,68,False
2014-06-26,19,13,15,2014-06-26,77,49,64,True
2014-06-27,15,11,13,2014-06-27,94,59,83,True
2014-06-28,15,11,12,2014-06-28,94,72,83,True
2014-06-29,18,10,13,2014-06-29,94,49,71,False
2014-06-30,21,9,15,2014-06-30,94,35,63,False
2014-07-01,21,9,16,2014-07-01,87,43,63,False
2014-07-02,22,11,17,2014-07-02,88,50,67,False
2014-07-03,21,15,17,2014-07-03,94,68,78,True
2014-07-04,19,15,16,2014-07-04,94,68,82,True
2014-07-05,16,12,14,2014-07-05,100,68,92,True
2014-07-06,19,11,15,2014-07-06,88,52,66,False
2014-07-07,19,9,14,2014-07-07,94,49,75,True
2014-07-08,20,12,14,2014-07-08,94,49,80,True
2014-07-09,20,11,16,2014-07-09,100,60,77,False
2014-07-10,22,12,17,2014-07-10,100,49,70,False
2014-07-11,23,10,17,2014-07-11,94,53,74,False
2014-07-12,24,11,17,2014-07-12,100,54,80,True
2014-07-13,19,11,16,2014-07-13,100,56,81,True
2014-07-14,20,8,15,2014-07-14,94,64,80,True
2014-07-15,21,13,16,2014-07-15,100,40,71,False
2014-07-16,21,12,17,2014-07-16,88,69,77,True
2014-07-17,26,11,19,2014-07-17,94,44,68,False
2014-07-18,24,17,20,2014-07-18,88,65,74,True
2014-07-19,22,17,18,2014-07-19,100,69,89,True
2014-07-20,23,16,18,2014-07-20,100,61,85,False
2014-07-21,23,14,18,2014-07-21,100,50,71,False
2014-07-22,26,12,19,2014-07-22,94,45,69,False
2014-07-23,26,14,21,2014-07-23,94,42,63,False
2014-07-24,27,14,20,2014-07-24,88,39,62,False
2014-07-25,27,14,21,2014-07-25,94,39,62,False
2014-07-26,27,13,20,2014-07-26,94,39,67,False
2014-07-27,21,13,17,2014-07-27,100,50,75,True
2014-07-28,24,11,17,2014-07-28,100,41,71,False
2014-07-29,20,11,15,2014-07-29,94,68,83,True
2014-07-30,21,14,16,2014-07-30,94,53,72,False
2014-07-31,21,14,17,2014-07-31,88,57,75,False
2014-08-01,21,14,16,2014-08-01,100,69,88,True
2014-08-02,21,13,16,2014-08-02,100,64,86,True
2014-08-03,21,12,16,2014-08-03,88,46,69,False
2014-08-04,21,11,16,2014-08-04,94,43,68,False
2014-08-05,21,10,16,2014-08-05,88,57,77,True
2014-08-06,21,16,18,2014-08-06,94,60,80,True
2014-08-07,20,11,15,2014-08-07,100,46,75,True
2014-08-08,22,10,15,2014-08-08,88,64,77,False
2014-08-09,22,12,16,2014-08-09,100,46,69,True
2014-08-10,17,11,13,2014-08-10,100,77,89,True
2014-08-11,19,11,14,2014-08-11,94,56,73,True
2014-08-12,19,10,14,2014-08-12,94,52,74,True
2014-08-13,17,11,14,2014-08-13,100,68,87,True
2014-08-14,18,10,13,2014-08-14,100,64,87,True
2014-08-15,20,11,14,2014-08-15,100,56,77,False
2014-08-16,17,10,14,2014-08-16,94,59,76,True
2014-08-17,16,12,14,2014-08-17,94,59,75,True
2014-08-18,17,11,13,2014-08-18,100,55,78,True
2014-08-19,16,7,11,2014-08-19,100,48,76,True
2014-08-20,16,7,11,2014-08-20,94,51,77,True
2014-08-21,15,8,12,2014-08-21,93,63,79,True
2014-08-22,16,9,12,2014-08-22,100,59,82,True
2014-08-23,17,8,11,2014-08-23,100,49,79,True
2014-08-24,18,6,12,2014-08-24,94,49,77,False
2014-08-25,15,12,13,2014-08-25,94,77,84,True
2014-08-26,18,9,14,2014-08-26,94,56,79,True
2014-08-27,19,6,13,2014-08-27,100,52,74,False
2014-08-28,20,14,16,2014-08-28,94,49,76,True
2014-08-29,18,13,15,2014-08-29,94,73,83,True
2014-08-30,18,12,14,2014-08-30,100,68,91,True
2014-08-31,19,12,14,2014-08-31,100,56,83,True
2014-09-01,18,13,15,2014-09-01,100,56,82,True
2014-09-02,20,7,14,2014-09-02,100,52,75,False
2014-09-03,20,13,17,2014-09-03,94,64,76,False
2014-09-04,20,11,16,2014-09-04,100,60,78,False
2014-09-05,22,15,17,2014-09-05,100,53,80,False
2014-09-06,16,8,14,2014-09-06,100,72,89,True
2014-09-07,18,7,12,2014-09-07,100,49,80,False
2014-09-08,18,7,11,2014-09-08,100,56,81,False
2014-09-09,18,7,12,2014-09-09,100,56,79,False
2014-09-10,22,7,14,2014-09-10,100,53,79,False
2014-09-11,20,9,14,2014-09-11,100,56,78,False
2014-09-12,18,8,13,2014-09-12,100,60,79,False
2014-09-13,19,10,14,2014-09-13,100,52,80,False
2014-09-14,18,8,13,2014-09-14,100,64,80,False
2014-09-15,20,12,15,2014-09-15,100,64,82,False
2014-09-16,22,13,16,2014-09-16,100,47,80,False
2014-09-17,19,10,15,2014-09-17,100,68,85,False
2014-09-18,22,13,17,2014-09-18,100,69,85,False
2014-09-19,18,12,15,2014-09-19,100,78,92,False
2014-09-20,18,13,15,2014-09-20,100,73,90,True
2014-09-21,17,7,11,2014-09-21,100,52,77,False
2014-09-22,18,4,11,2014-09-22,100,56,82,False
2014-09-23,18,8,12,2014-09-23,100,64,90,True
2014-09-24,16,6,12,2014-09-24,100,55,82,True
2014-09-25,18,7,13,2014-09-25,100,77,91,True
2014-09-26,17,7,14,2014-09-26,100,55,83,True
2014-09-27,17,4,11,2014-09-27,100,73,90,True
2014-09-28,21,11,15,2014-09-28,100,53,80,False
2014-09-29,18,10,13,2014-09-29,100,68,90,True
2014-09-30,20,12,15,2014-09-30,100,60,85,True
2014-10-01,18,7,14,2014-10-01,100,68,84,False
2014-10-02,17,3,10,2014-10-02,100,63,84,False
2014-10-03,19,12,15,2014-10-03,88,68,80,False
2014-10-04,15,5,11,2014-10-04,100,59,84,True
2014-10-05,15,5,9,2014-10-05,93,63,79,False
2014-10-06,15,4,10,2014-10-06,100,67,87,True
2014-10-07,11,3,6,2014-10-07,100,82,95,True
2014-10-08,14,7,9,2014-10-08,94,82,88,True
2014-10-09,14,9,10,2014-10-09,100,82,89,True
2014-10-10,14,8,10,2014-10-10,100,72,88,True
2014-10-11,14,7,9,2014-10-11,100,77,91,True
2014-10-12,15,2,8,2014-10-12,100,63,88,False
2014-10-13,13,9,10,2014-10-13,94,77,86,True
2014-10-14,12,10,11,2014-10-14,94,77,84,True
2014-10-15,14,10,12,2014-10-15,100,77,88,True
2014-10-16,17,9,12,2014-10-16,100,73,95,True
2014-10-17,18,12,14,2014-10-17,100,73,89,True
2014-10-18,19,15,16,2014-10-18,94,68,82,True
2014-10-19,16,12,14,2014-10-19,94,68,80,True
2014-10-20,15,10,12,2014-10-20,100,72,87,True
2014-10-21,13,7,9,2014-10-21,100,58,81,True
2014-10-22,12,9,10,2014-10-22,94,71,83,True
2014-10-23,16,10,12,2014-10-23,94,82,89,True
2014-10-24,13,7,11,2014-10-24,100,76,91,True
2014-10-25,14,7,10,2014-10-25,100,72,88,True
2014-10-26,14,12,13,2014-10-26,88,72,79,False
2014-10-27,16,14,14,2014-10-27,88,82,84,False
2014-10-28,17,8,13,2014-10-28,100,73,86,True
2014-10-29,11,2,8,2014-10-29,100,72,88,False
2014-10-30,17,11,14,2014-10-30,100,83,93,False
2014-10-31,19,14,16,2014-10-31,100,68,83,False
2014-11-01,15,11,13,2014-11-01,100,67,80,True
2014-11-02,13,8,10,2014-11-02,100,72,87,True
2014-11-03,11,5,8,2014-11-03,100,62,82,True
2014-11-04,9,3,5,2014-11-04,100,76,90,False
2014-11-05,10,0,5,2014-11-05,100,58,84,True
2014-11-06,11,1,7,2014-11-06,100,76,84,True
2014-11-07,12,7,9,2014-11-07,100,87,95,True
2014-11-08,11,5,8,2014-11-08,100,77,90,True
2014-11-09,10,5,7,2014-11-09,100,82,90,False
2014-11-10,11,6,8,2014-11-10,100,77,87,True
2014-11-11,11,11,11,2014-11-11,94,77,84,True
2014-11-12,12,8,10,2014-11-12,100,77,87,True
2014-11-13,13,8,11,2014-11-13,94,77,84,True
2014-11-14,13,6,10,2014-11-14,100,72,87,True
2014-11-15,11,6,8,2014-11-15,100,87,92,False
2014-11-16,11,6,8,2014-11-16,100,76,90,True
2014-11-17,11,7,8,2014-11-17,100,76,91,True
2014-11-18,12,5,8,2014-11-18,100,77,90,False
2014-11-19,11,6,8,2014-11-19,94,77,88,False
2014-11-20,10,2,6,2014-11-20,100,76,92,False
2014-11-21,9,3,6,2014-11-21,100,82,92,True
2014-11-22,14,8,10,2014-11-22,100,82,94,True
2014-11-23,9,2,6,2014-11-23,100,76,95,True
2014-11-24,8,2,3,2014-11-24,100,81,93,False
2014-11-25,7,0,4,2014-11-25,100,81,91,True
2014-11-26,8,6,6,2014-11-26,100,87,95,True
2014-11-27,8,4,6,2014-11-27,100,93,99,True
2014-11-28,11,7,9,2014-11-28,100,87,93,False
2014-11-29,11,9,10,2014-11-29,100,82,94,True
2014-11-30,11,7,8,2014-11-30,100,82,96,False
2014-12-01,9,6,7,2014-12-01,100,82,91,False
2014-12-02,7,0,5,2014-12-02,100,61,79,False
2014-12-03,6,-3,0,2014-12-03,100,71,91,False
2014-12-04,6,1,4,2014-12-04,100,81,89,True
2014-12-05,7,-2,3,2014-12-05,100,71,92,True
2014-12-06,8,-3,2,2014-12-06,100,87,95,False
2014-12-07,9,2,5,2014-12-07,100,71,88,True
2014-12-08,6,1,3,2014-12-08,100,76,90,True
2014-12-09,11,0,4,2014-12-09,100,76,91,True
2014-12-10,8,3,5,2014-12-10,93,66,76,True
2014-12-11,5,1,4,2014-12-11,100,76,88,True
2014-12-12,5,2,3,2014-12-12,100,81,95,True
2014-12-13,5,-2,1,2014-12-13,100,81,95,False
2014-12-14,9,3,6,2014-12-14,100,81,91,True
2014-12-15,6,2,4,2014-12-15,100,81,91,True
2014-12-16,7,3,5,2014-12-16,100,81,92,True
2014-12-17,11,7,10,2014-12-17,100,88,95,True
2014-12-18,13,8,11,2014-12-18,100,82,89,True
2014-12-19,9,4,6,2014-12-19,94,71,83,True
2014-12-20,8,6,7,2014-12-20,87,76,81,True
2014-12-21,12,6,9,2014-12-21,93,77,84,True
2014-12-22,13,11,11,2014-12-22,88,77,83,True
2014-12-23,12,10,10,2014-12-23,100,77,86,True
2014-12-24,8,5,6,2014-12-24,93,66,79,True
2014-12-25,7,3,5,2014-12-25,100,76,85,True
2014-12-26,4,0,2,2014-12-26,100,87,93,True
2014-12-27,3,-2,1,2014-12-27,100,87,92,True
2014-12-28,4,-4,0,2014-12-28,100,81,93,False
2014-12-29,4,-4,0,2014-12-29,100,87,93,False
2014-12-30,5,-1,1,2014-12-30,100,81,91,False
2014-12-31,8,2,4,2014-12-31,93,81,87,True
2015-01-01,13,8,10,2015-01-01,94,77,87,True
2015-01-02,11,2,6,2015-01-02,81,61,70,False
2015-01-03,5,-1,3,2015-01-03,100,76,90,True
2015-01-04,5,-3,0,2015-01-04,100,75,93,False
2015-01-05,8,4,6,2015-01-05,93,82,87,False
2015-01-06,8,2,5,2015-01-06,93,76,87,True
2015-01-07,10,3,6,2015-01-07,94,82,88,True
2015-01-08,9,4,6,2015-01-08,94,76,84,True
2015-01-09,14,7,10,2015-01-09,100,71,81,True
2015-01-10,13,3,7,2015-01-10,94,57,75,True
2015-01-11,7,4,5,2015-01-11,81,70,75,True
2015-01-12,10,3,6,2015-01-12,94,66,81,True
2015-01-13,6,0,2,2015-01-13,93,75,85,True
2015-01-14,8,0,3,2015-01-14,93,70,84,True
2015-01-15,9,4,5,2015-01-15,94,66,78,True
2015-01-16,5,-2,2,2015-01-16,93,75,86,True
2015-01-17,5,-1,1,2015-01-17,100,75,86,True
2015-01-18,2,-1,0,2015-01-18,100,80,93,False
2015-01-19,1,-5,0,2015-01-19,100,80,89,False
2015-01-20,3,-2,1,2015-01-20,93,65,78,False
2015-01-21,3,1,2,2015-01-21,93,87,90,True
2015-01-22,4,0,1,2015-01-22,100,75,88,False
2015-01-23,7,-1,2,2015-01-23,100,81,90,True
2015-01-24,7,2,4,2015-01-24,87,71,80,True
2015-01-25,9,2,5,2015-01-25,93,76,86,True
2015-01-26,9,5,6,2015-01-26,100,76,85,True
2015-01-27,7,3,5,2015-01-27,93,81,88,True
2015-01-28,9,1,4,2015-01-28,100,66,83,True
2015-01-29,3,0,1,2015-01-29,100,81,91,True
2015-01-30,5,0,1,2015-01-30,100,70,88,True
2015-01-31,5,1,3,2015-01-31,100,61,76,True
2015-02-01,4,-4,1,2015-02-01,80,52,65,False
2015-02-02,2,-5,0,2015-02-02,93,60,76,False
2015-02-03,5,-4,0,2015-02-03,93,56,78,False
2015-02-04,5,-2,1,2015-02-04,93,57,76,False
2015-02-05,6,0,2,2015-02-05,100,70,82,False
2015-02-06,5,-4,0,2015-02-06,100,66,86,False
2015-02-07,5,-1,2,2015-02-07,100,76,91,False
2015-02-08,5,-1,1,2015-02-08,100,93,96,False
2015-02-09,6,5,5,2015-02-09,93,81,86,False
2015-02-10,5,2,3,2015-02-10,93,81,88,False
2015-02-11,4,2,3,2015-02-11,93,75,83,False
2015-02-12,6,2,3,2015-02-12,87,61,76,False
2015-02-13,8,3,5,2015-02-13,100,75,86,True
2015-02-14,8,3,6,2015-02-14,100,87,91,True
2015-02-15,9,2,5,2015-02-15,100,76,88,False
2015-02-16,7,2,5,2015-02-16,100,76,89,True
2015-02-17,8,-2,3,2015-02-17,100,57,81,False
2015-02-18,10,3,7,2015-02-18,87,76,80,False
2015-02-19,8,3,6,2015-02-19,100,76,91,True
2015-02-20,6,0,3,2015-02-20,100,76,91,False
2015-02-21,6,0,2,2015-02-21,100,70,91,True
2015-02-22,8,0,3,2015-02-22,100,76,91,True
2015-02-23,7,1,3,2015-02-23,93,57,77,True
2015-02-24,7,2,4,2015-02-24,93,66,83,True
2015-02-25,10,3,7,2015-02-25,100,76,94,True
2015-02-26,10,0,6,2015-02-26,100,61,85,True
2015-02-27,8,1,4,2015-02-27,93,61,76,False
2015-02-28,11,5,8,2015-02-28,100,67,83,True
2015-03-01,8,2,5,2015-03-01,100,61,77,True
2015-03-02,6,0,2,2015-03-02,93,53,78,True
2015-03-03,7,0,3,2015-03-03,100,46,74,False
2015-03-04,8,2,4,2015-03-04,87,66,80,True
2015-03-05,9,1,5,2015-03-05,100,66,80,False
2015-03-06,13,6,8,2015-03-06,81,38,63,False
2015-03-07,16,8,10,2015-03-07,82,51,70,False
2015-03-08,10,1,6,2015-03-08,100,66,85,True
2015-03-09,10,-1,5,2015-03-09,100,75,87,True
2015-03-10,10,1,5,2015-03-10,93,50,73,False
2015-03-11,10,2,5,2015-03-11,100,57,81,True
2015-03-12,13,3,9,2015-03-12,100,35,70,True
2015-03-13,8,2,4,2015-03-13,93,81,88,True
2015-03-14,6,0,3,2015-03-14,87,61,73,False
2015-03-15,8,4,5,2015-03-15,87,66,76,False
2015-03-16,7,3,5,2015-03-16,93,71,82,True
2015-03-17,8,0,4,2015-03-17,93,66,80,True
2015-03-18,11,-3,3,2015-03-18,100,54,83,False
2015-03-19,11,-3,4,2015-03-19,100,54,78,False
2015-03-20,10,3,6,2015-03-20,93,71,85,False
2015-03-21,10,1,5,2015-03-21,100,54,74,False
2015-03-22,9,-2,4,2015-03-22,87,58,73,False
2015-03-23,10,1,5,2015-03-23,93,54,82,False
2015-03-24,8,-1,3,2015-03-24,100,57,83,True
2015-03-25,9,-3,4,2015-03-25,100,50,74,False
2015-03-26,9,2,5,2015-03-26,100,58,80,True
2015-03-27,10,1,5,2015-03-27,100,50,74,False
2015-03-28,13,7,9,2015-03-28,94,76,88,True
2015-03-29,9,5,7,2015-03-29,100,71,84,True
2015-03-30,11,4,6,2015-03-30,100,50,78,True
2015-03-31,11,4,6,2015-03-31,87,61,75,True
2015-04-01,8,4,6,2015-04-01,100,70,80,True
2015-04-02,10,5,6,2015-04-02,100,47,73,True
2015-04-03,11,6,8,2015-04-03,100,76,95,True
2015-04-04,12,7,9,2015-04-04,100,58,82,False
2015-04-05,15,5,9,2015-04-05,100,68,90,False
2015-04-06,15,5,8,2015-04-06,100,68,93,False
2015-04-07,15,6,9,2015-04-07,100,55,83,False
2015-04-08,17,1,10,2015-04-08,100,52,74,False
2015-04-09,18,5,11,2015-04-09,100,46,75,False
2015-04-10,19,6,13,2015-04-10,93,42,64,False
2015-04-11,11,5,8,2015-04-11,100,46,68,True
2015-04-12,13,3,6,2015-04-12,100,66,81,True
2015-04-13,14,0,7,2015-04-13,100,62,81,False
2015-04-14,18,8,12,2015-04-14,93,40,71,False
2015-04-15,12,4,8,2015-04-15,100,62,85,True
2015-04-16,15,4,10,2015-04-16,93,48,68,False
2015-04-17,13,5,9,2015-04-17,81,44,56,False
2015-04-18,14,3,8,2015-04-18,87,41,64,False
2015-04-19,13,1,6,2015-04-19,93,51,72,True
2015-04-20,15,1,8,2015-04-20,100,42,71,False
2015-04-21,19,1,11,2015-04-21,100,37,67,False
2015-04-22,18,3,11,2015-04-22,93,48,65,False
2015-04-23,19,4,12,2015-04-23,100,30,69,False
2015-04-24,15,5,11,2015-04-24,93,67,80,False
2015-04-25,14,6,9,2015-04-25,94,66,78,True
2015-04-26,11,1,6,2015-04-26,100,35,65,False
2015-04-27,11,-2,5,2015-04-27,100,30,68,True
2015-04-28,12,3,6,2015-04-28,93,37,65,True
2015-04-29,12,4,7,2015-04-29,100,47,67,True
2015-04-30,12,4,7,2015-04-30,100,51,77,True
2015-05-01,11,0,6,2015-05-01,93,43,65,False
2015-05-02,9,4,6,2015-05-02,87,58,76,True
2015-05-03,17,7,11,2015-05-03,100,63,81,True
2015-05-04,15,8,12,2015-05-04,100,48,68,True
2015-05-05,14,9,11,2015-05-05,100,51,79,True
2015-05-06,10,7,8,2015-05-06,100,71,84,True
2015-05-07,13,6,9,2015-05-07,100,58,78,True
2015-05-08,14,5,10,2015-05-08,100,55,83,True
2015-05-09,12,6,9,2015-05-09,94,67,81,False
2015-05-10,17,7,12,2015-05-10,93,59,76,False
2015-05-11,19,12,14,2015-05-11,94,37,67,True
2015-05-12,15,10,11,2015-05-12,82,48,65,True
2015-05-13,16,7,11,2015-05-13,93,42,65,False
2015-05-14,11,7,9,2015-05-14,87,58,70,False
2015-05-15,16,7,11,2015-05-15,94,51,67,True
2015-05-16,13,7,11,2015-05-16,94,44,67,True
2015-05-17,13,6,9,2015-05-17,87,55,71,True
2015-05-18,12,6,8,2015-05-18,100,62,87,True
2015-05-19,11,5,8,2015-05-19,100,62,83,True
2015-05-20,12,6,9,2015-05-20,100,58,83,True
2015-05-21,15,7,11,2015-05-21,100,59,75,False
2015-05-22,16,10,12,2015-05-22,100,77,89,False
2015-05-23,18,8,12,2015-05-23,100,56,77,False
2015-05-24,13,8,11,2015-05-24,100,63,83,True
2015-05-25,14,9,10,2015-05-25,94,67,80,False
2015-05-26,14,6,10,2015-05-26,87,58,73,False
2015-05-27,16,6,10,2015-05-27,94,59,77,True
2015-05-28,14,8,10,2015-05-28,94,48,73,True
2015-05-29,12,6,8,2015-05-29,100,62,81,True
2015-05-30,14,5,9,2015-05-30,100,51,74,True
2015-05-31,12,6,10,2015-05-31,100,47,79,True
2015-06-01,11,4,8,2015-06-01,100,62,82,True
2015-06-02,17,8,12,2015-06-02,100,56,83,True
2015-06-03,16,8,12,2015-06-03,94,51,70,True
2015-06-04,21,6,14,2015-06-04,93,43,64,False
2015-06-05,20,8,14,2015-06-05,82,45,68,False
2015-06-06,16,8,11,2015-06-06,87,42,67,False
2015-06-07,15,7,11,2015-06-07,93,48,68,False
2015-06-08,16,4,10,2015-06-08,93,48,70,True
2015-06-09,16,4,10,2015-06-09,93,48,66,False
2015-06-10,18,4,12,2015-06-10,93,40,65,False
2015-06-11,21,7,14,2015-06-11,87,43,60,False
2015-06-12,24,9,17,2015-06-12,88,41,62,True
2015-06-13,17,12,14,2015-06-13,100,73,89,True
2015-06-14,13,8,11,2015-06-14,100,77,88,False
2015-06-15,18,7,13,2015-06-15,100,49,70,False
2015-06-16,21,11,15,2015-06-16,94,53,73,False
2015-06-17,18,11,14,2015-06-17,100,82,92,True
2015-06-18,15,8,12,2015-06-18,94,59,74,False
2015-06-19,14,10,11,2015-06-19,94,72,81,False
2015-06-20,18,12,14,2015-06-20,100,68,89,True
2015-06-21,16,11,13,2015-06-21,94,52,75,True
2015-06-22,15,9,11,2015-06-22,100,67,86,True
2015-06-23,20,9,14,2015-06-23,94,49,70,False
2015-06-24,20,9,14,2015-06-24,94,53,76,False
2015-06-25,22,11,16,2015-06-25,100,57,80,False
2015-06-26,20,12,16,2015-06-26,94,73,84,True
2015-06-27,21,11,16,2015-06-27,100,49,74,False
2015-06-28,21,12,16,2015-06-28,94,53,80,True
2015-06-29,21,12,16,2015-06-29,94,53,74,False
2015-06-30,28,15,21,2015-06-30,83,39,58,False
2015-07-01,30,19,24,2015-07-01,88,40,57,True
2015-07-02,21,11,16,2015-07-02,100,73,89,True
2015-07-03,24,10,17,2015-07-03,100,41,69,False
2015-07-04,23,12,18,2015-07-04,94,53,74,True
2015-07-05,21,10,14,2015-07-05,100,50,77,True
2015-07-06,17,10,14,2015-07-06,100,72,87,True
2015-07-07,19,12,15,2015-07-07,100,60,81,True
2015-07-08,16,11,13,2015-07-08,100,63,86,True
2015-07-09,17,8,12,2015-07-09,100,49,70,False
2015-07-10,26,11,18,2015-07-10,88,44,64,False
2015-07-11,20,14,16,2015-07-11,94,56,74,True
2015-07-12,19,12,15,2015-07-12,100,60,79,True
2015-07-13,18,13,15,2015-07-13,100,88,95,True
2015-07-14,20,14,15,2015-07-14,100,60,82,False
2015-07-15,17,9,14,2015-07-15,87,52,67,False
2015-07-16,22,7,15,2015-07-16,100,57,72,False
2015-07-17,20,11,17,2015-07-17,88,46,67,True
2015-07-18,20,9,15,2015-07-18,94,46,69,False
2015-07-19,18,11,14,2015-07-19,100,56,75,True
2015-07-20,21,10,15,2015-07-20,100,56,79,True
2015-07-21,19,13,16,2015-07-21,88,64,76,True
2015-07-22,17,11,14,2015-07-22,94,59,80,True
2015-07-23,17,11,14,2015-07-23,94,59,73,False
2015-07-24,16,8,12,2015-07-24,100,63,83,True
2015-07-25,18,10,13,2015-07-25,94,51,71,False
2015-07-26,15,9,12,2015-07-26,100,59,85,True
2015-07-27,16,13,14,2015-07-27,100,77,95,True
2015-07-28,15,10,13,2015-07-28,100,63,86,True
2015-07-29,17,9,12,2015-07-29,100,56,80,True
2015-07-30,16,9,12,2015-07-30,100,51,73,True
2015-07-31,19,6,12,2015-07-31,100,46,70,False
2015-08-01,16,11,13,2015-08-01,100,68,83,True
2015-08-02,22,11,16,2015-08-02,94,44,70,True
2015-08-03,21,13,18,2015-08-03,78,46,61,True
2015-08-04,19,12,15,2015-08-04,82,64,73,False
2015-08-05,19,13,15,2015-08-05,88,56,75,True
2015-08-06,18,9,15,2015-08-06,94,56,78,False
2015-08-07,21,6,14,2015-08-07,100,46,69,False
2015-08-08,24,11,17,2015-08-08,94,41,68,False
2015-08-09,22,13,17,2015-08-09,83,57,71,True
2015-08-10,21,12,17,2015-08-10,94,46,76,True
2015-08-11,20,9,14,2015-08-11,100,52,73,False
2015-08-12,23,7,15,2015-08-12,100,41,68,False
2015-08-13,19,10,16,2015-08-13,88,55,70,True
2015-08-14,16,14,14,2015-08-14,100,88,92,True
2015-08-15,17,10,13,2015-08-15,94,49,75,True
2015-08-16,19,7,13,2015-08-16,94,46,69,False
2015-08-17,20,12,16,2015-08-17,94,46,66,False
2015-08-18,18,8,14,2015-08-18,100,64,81,False
2015-08-19,19,13,15,2015-08-19,100,68,83,True
2015-08-20,21,15,17,2015-08-20,94,69,82,True
2015-08-21,22,18,19,2015-08-21,94,73,82,True
2015-08-22,24,15,18,2015-08-22,100,65,84,True
2015-08-23,25,13,18,2015-08-23,94,44,77,True
2015-08-24,20,9,14,2015-08-24,100,56,81,False
2015-08-25,17,9,13,2015-08-25,100,56,84,True
2015-08-26,20,13,16,2015-08-26,94,53,77,True
2015-08-27,20,11,14,2015-08-27,88,43,70,False
